source,shot_id,competition,season,date,team,player,period,minute,second,location_x,location_y,distance_to_goal_m,shot_angle_deg,location_zone,body_part,technique,free_kick_type,shot_type_raw,play_pattern_raw,xg,gk_distance_to_goal_m,outcome,is_goal,team_strength_proxy
huggingface,76366b8054b50b6ab30c583bbec65888,1. Bundesliga,2015/2016,,9177819911629786846,-2875105518541159411,1,7,26,98.0,58.6,26.34,12.2,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0081,,Off T,0,
huggingface,f36fb861489ceaaab484ac4a04c8216c,1. Bundesliga,2015/2016,,-1742170709584215722,6104753085585237572,1,8,24,92.2,56.6,29.61,12.16,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0078,,Saved,0,
huggingface,68605ea2b0548164e66c30dbd3737910,1. Bundesliga,2015/2016,,-5297650355144055400,-8667398369223473747,1,8,31,98.6,28.4,22.26,16.54,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0692,,Blocked,0,
huggingface,3100f1dbf4e9573a62dac181725906ce,1. Bundesliga,2015/2016,,4332426948072143687,-1380340880391090646,1,8,28,106.5,24.1,19.07,14.45,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.035,,Blocked,0,
huggingface,8da2643252a58b7697095604a297a4b8,1. Bundesliga,2015/2016,,-8076855738834347335,5357248517409795501,1,8,14,109.0,38.4,10.16,39.29,,Head,Normal,indirect,Open Play,From Free Kick,0.0945,,Off T,0,
huggingface,c87723982330073c1e00559e6daf05b8,1. Bundesliga,2015/2016,,-7441162076979990183,5457000393553433447,1,8,49,91.4,31.2,27.36,14.58,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0203,,Saved,0,
huggingface,dd34a0a3c7ac34467e798e52400f16d7,1. Bundesliga,2015/2016,,-3607351217002065859,-4182681366197622167,1,8,33,90.6,55.2,30.26,12.29,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0066,,Off T,0,
huggingface,a702b9de3623d128d2a6bb2b277e3dd7,1. Bundesliga,2015/2016,,9177819911629786846,-6469075821759054557,1,8,21,95.6,64.3,31.49,9.47,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0069,,Saved,0,
huggingface,c832e029f7a7f276b3be95147f8a61f7,1. Bundesliga,2015/2016,,-5297650355144055400,-8667398369223473747,1,8,14,114.3,43.3,6.02,59.02,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.38,,Saved,0,
huggingface,88f13f900805bb954d8a6460e38406c9,1. Bundesliga,2015/2016,,2780786797556400176,-3088808042783759305,1,8,37,111.8,48.1,10.54,29.31,,Head,Normal,indirect,Open Play,From Free Kick,0.053,,Blocked,0,
huggingface,ede86a859d48af2f40c36d0b17b5242a,1. Bundesliga,2015/2016,,4332426948072143687,7633152845119087867,1,8,38,111.9,46.0,9.22,37.12,,Head,Normal,indirect,Open Play,From Free Kick,0.0671,,Off T,0,
huggingface,7b7cb6e911170062a25919fcb5c65be4,1. Bundesliga,2015/2016,,-4267845635578185539,1995570164239586272,1,8,55,92.2,26.0,28.46,13.14,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0167,,Blocked,0,
huggingface,1feddf4240705f10eefbd6d386c95094,1. Bundesliga,2015/2016,,313055823130605821,4741193966209842037,1,8,50,110.2,37.3,9.3,41.92,,Head,Normal,indirect,Open Play,From Free Kick,0.0815,,Off T,0,
huggingface,9d388cf47845a6cccc3c31c045fa39b4,1. Bundesliga,2015/2016,,-8076855738834347335,-7747420911311782210,1,8,59,101.8,30.1,18.94,19.41,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0417,,Goal,1,
huggingface,b8e66f5b54f55127460812cc8b755d5f,1. Bundesliga,2015/2016,,-4267845635578185539,2559830152810074280,1,8,51,101.4,50.8,19.67,18.43,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0601,,Blocked,0,
huggingface,53a0269b94f24ec5f6996a0d23a85e72,1. Bundesliga,2015/2016,,-4193512575292514854,-4710019476798077445,1,8,16,105.6,45.9,14.23,26.99,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0774,,Blocked,0,
huggingface,96ed61320d347b6f56b94778d0b8a253,1. Bundesliga,2015/2016,,-2318988405098371308,-3863305270368805132,1,8,2,112.2,41.8,7.32,52.39,,Head,Normal,indirect,Open Play,From Free Kick,0.1785,,Off T,0,
huggingface,6992a83cf7a27c64116131c24ab15715,1. Bundesliga,2015/2016,,-7441162076979990183,6231429151724518235,1,8,0,115.3,39.9,4.3,80.78,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.6352,,Saved,0,
huggingface,1e666f036bfda61ca074e1dbfa03764b,1. Bundesliga,2015/2016,,7873123807514034333,-5786156779917587175,1,8,58,94.1,43.1,23.85,17.32,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0342,,Saved,0,
huggingface,2cc84b49c62b4f89ffbc159417333d7e,1. Bundesliga,2015/2016,,-1742170709584215722,2826488516280042771,1,8,20,101.5,48.3,18.54,20.53,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0496,,Blocked,0,
huggingface,eafa29c36b48116962750552902a99ca,1. Bundesliga,2015/2016,,313055823130605821,4741193966209842037,1,8,1,111.9,41.3,7.5,51.63,,Right Foot,Backheel,indirect,Open Play,From Free Kick,0.0888,,Saved,0,
huggingface,2acb91a3450d23943275879c08f904f4,1. Bundesliga,2015/2016,,2780786797556400176,-3088808042783759305,1,8,38,114.4,49.7,10.24,22.26,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.057,,Blocked,0,
huggingface,93cb91d21b196e613a8899c21d4c2bda,1. Bundesliga,2015/2016,,-4193512575292514854,8928550258736567940,1,8,17,115.3,48.8,9.12,24.23,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0576,,Blocked,0,
huggingface,d3c5cfeb832968ee8214633b379ee302,1. Bundesliga,2015/2016,,-5372365488067446475,-8037971111129977114,1,8,8,106.9,44.6,12.7,30.66,,Head,Normal,indirect,Open Play,From Free Kick,0.0347,,Saved,0,
huggingface,19a60f814167f933173976a2e5b8e0d6,1. Bundesliga,2015/2016,,-8076855738834347335,-9118462413525317617,1,9,57,111.4,35.0,9.1,39.67,,Head,Normal,indirect,Open Play,From Free Kick,0.1135,,Wayward,0,
huggingface,96ebf7f99aa1d3ab73121f1c519bddcc,1. Bundesliga,2015/2016,,9155697546158019564,5128368555819705757,1,9,43,113.4,46.3,8.34,38.14,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.2601,,Post,0,
huggingface,b823fd8c1b19f7d3fde34de2be14ab61,1. Bundesliga,2015/2016,,-8076855738834347335,-7747420911311782210,1,9,33,116.0,75.6,32.76,1.45,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.007,,Saved,0,
huggingface,41e41c05128fb985e0466a1de0a729b5,1. Bundesliga,2015/2016,,-8076855738834347335,-7747420911311782210,1,9,40,87.9,49.2,30.53,13.15,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0259,,Off T,0,
huggingface,68dbb1a1b017c1cdb7ddb58185f246dc,1. Bundesliga,2015/2016,,7873123807514034333,2537870571974118166,1,9,34,100.2,25.0,22.71,14.76,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0509,,Saved,0,
huggingface,a6563feb18b7e0ab45acaddbc747792c,1. Bundesliga,2015/2016,,-4193512575292514854,-1048812272808799342,1,9,6,103.4,54.4,20.09,15.88,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0469,,Saved,0,
huggingface,f01af98b2b134f984ff393b2e974206d,1. Bundesliga,2015/2016,,9155697546158019564,-2634407589545823759,1,9,15,96.2,21.2,27.73,11.9,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0096,,Off T,0,
huggingface,b3fde1a9403fb3be7c47845050382b44,1. Bundesliga,2015/2016,,9177819911629786846,-2875105518541159411,1,9,48,111.7,34.4,9.16,38.24,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.1451,,Saved,0,
huggingface,6d4e6668a43a96d0ddcc5de3685c4293,1. Bundesliga,2015/2016,,9177819911629786846,-4368589514049472888,1,9,15,78.1,76.7,50.93,6.2,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0042,,Saved,0,
huggingface,2e9b945645b7b454bc3acf62db84b614,1. Bundesliga,2015/2016,,9155697546158019564,-5948353495506941180,1,9,42,107.7,37.8,11.43,35.08,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0821,,Blocked,0,
huggingface,aee74566af60677cda574975e47479a6,1. Bundesliga,2015/2016,,-4193512575292514854,-2096113548146579728,1,9,37,104.7,27.6,18.01,18.22,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0938,,Saved,0,
huggingface,0427eb5f5150ffef6eaea6cacac0395a,1. Bundesliga,2015/2016,,-3607351217002065859,764789245688572593,1,9,4,99.6,24.1,23.65,14.03,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0366,,Off T,0,
huggingface,3107139d23a3fa32aa7e9275133f06dc,1. Bundesliga,2015/2016,,-5372365488067446475,-1771552448613028225,1,10,52,98.8,19.4,27.03,11.18,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0111,,Blocked,0,
huggingface,d9500be66c04d7ca948cb9ab4d5eda43,1. Bundesliga,2015/2016,,-8076855738834347335,2888494972583794477,1,10,26,86.4,41.8,30.77,13.54,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0218,,Blocked,0,
huggingface,3c109b675ad0c366212bfe204d21e2ff,1. Bundesliga,2015/2016,,7873123807514034333,2537870571974118166,1,10,13,90.1,22.7,31.59,11.48,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0082,,Blocked,0,
huggingface,e1215852ac7c4cb9d29ec720de9e0c1f,1. Bundesliga,2015/2016,,2780786797556400176,-3088808042783759305,1,10,56,114.0,44.4,6.8,50.65,,Head,Normal,indirect,Open Play,From Free Kick,0.6336,,Goal,1,
huggingface,df5db59dd2c84bae53c39828a38fb0c7,1. Bundesliga,2015/2016,,-3916061289001868728,-2424855007454129928,1,10,57,104.1,33.2,15.81,24.2,,Head,Diving Header,indirect,Open Play,From Free Kick,0.0638,,Wayward,0,
huggingface,72af5da439d5694c46c74e86ad8d0f4e,1. Bundesliga,2015/2016,,9177819911629786846,-2875105518541159411,1,10,4,99.4,37.1,19.02,21.57,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0626,,Saved,0,
huggingface,9af1cc658c952d774e27b1362521a7db,1. Bundesliga,2015/2016,,-8076855738834347335,-3648394541944286265,1,10,22,108.3,39.0,10.74,37.52,,Head,Normal,indirect,Open Play,From Free Kick,0.0407,,Off T,0,
huggingface,adb5743ecef4bf239e3b31dbbaabc54d,1. Bundesliga,2015/2016,,-3607351217002065859,-4487384957468850586,1,10,49,106.3,32.8,14.15,26.12,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0471,,Off T,0,
huggingface,f1df38ccb635f0c64a6d0e2aba905cbb,1. Bundesliga,2015/2016,,2780786797556400176,8664063729398650522,1,10,30,99.0,38.9,19.23,21.51,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.2248,,Goal,1,
huggingface,062fd62c9fa1eeae1d16fd2f70c4467a,1. Bundesliga,2015/2016,,7873123807514034333,2537870571974118166,1,10,44,92.0,23.2,29.86,12.04,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0098,,Off T,0,
huggingface,d7d356a34d171e45eb6e69c7560202cf,1. Bundesliga,2015/2016,,-3916061289001868728,-2719111085685468856,1,10,25,109.0,43.7,10.61,36.55,,Head,Normal,indirect,Open Play,From Free Kick,0.0499,,Saved,0,
huggingface,826945347d952a0c4e08d7f1a3f8d720,1. Bundesliga,2015/2016,,3210365006212526869,-970579092539485015,1,10,12,89.6,42.2,27.87,14.92,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0243,,Blocked,0,
huggingface,404f37ac346ca7773e11d31ebb9c545f,1. Bundesliga,2015/2016,,-8076855738834347335,4712712893859064817,1,10,55,81.5,32.5,35.87,11.44,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0061,,Wayward,0,
huggingface,97b47f1176e99a0b4b4d64b08f16dc75,1. Bundesliga,2015/2016,,-4193512575292514854,-2096113548146579728,1,10,49,97.0,41.8,21.1,19.62,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0657,,Saved,0,
huggingface,1d0d5cd9066ce68831587339fe8554b0,1. Bundesliga,2015/2016,,-7441162076979990183,-6803857740976258544,1,10,48,99.5,49.3,20.58,18.48,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0779,,Off T,0,
huggingface,51862dbdf0c9bd04f804e503a8214e56,1. Bundesliga,2015/2016,,-3916061289001868728,2386705467473855034,1,10,58,114.1,44.9,7.01,47.79,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.3837,,Saved,0,
huggingface,2f78e1aec05130dd9b0e44c3f706f9fa,1. Bundesliga,2015/2016,,9177819911629786846,2549840777144534564,1,11,22,113.1,43.1,6.92,53.25,,Head,Normal,indirect,Open Play,From Free Kick,0.2831,,Saved,0,
huggingface,2779e0f23b0b628c8fb069547b3bf0a2,1. Bundesliga,2015/2016,,-8076855738834347335,-6140168975844545704,1,11,42,110.0,30.9,12.36,25.62,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.0726,,Off T,0,
huggingface,a3aed7c00f9eb1e0b0fe2189fa7d310e,1. Bundesliga,2015/2016,,313055823130605821,-2294205327489812068,1,11,48,98.1,23.5,25.07,13.39,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0241,,Off T,0,
huggingface,e5da72c72d0347e2fa136182a080f4db,1. Bundesliga,2015/2016,,-3916061289001868728,2386705467473855034,1,11,54,95.4,55.8,26.73,13.2,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0369,,Blocked,0,
huggingface,96dc85981450ec5b66964a5d4c44bcbe,1. Bundesliga,2015/2016,,7873123807514034333,5938937298346201903,1,11,17,101.1,41.5,17.34,23.76,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.1019,,Saved,0,
huggingface,7e5d6dd531aa44c047ebb0c744641571,1. Bundesliga,2015/2016,,-8076855738834347335,5357248517409795501,1,11,14,111.2,41.0,8.1,48.43,,Head,Normal,indirect,Open Play,From Free Kick,0.1276,,Off T,0,
huggingface,86e3887e6dd2cf15ed83825b9d91c777,1. Bundesliga,2015/2016,,4332426948072143687,9084976703755097914,1,11,56,102.2,48.3,17.96,21.06,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0973,,Off T,0,
huggingface,f6273026ceca82e6fdc50f1545f82fb2,1. Bundesliga,2015/2016,,3210365006212526869,70565274323376895,1,11,12,94.7,21.7,28.55,11.92,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0103,,Off T,0,
huggingface,8c7b12df5894e4a54896b0df387c2ed5,1. Bundesliga,2015/2016,,3210365006212526869,1696617993797243401,1,11,5,114.0,48.8,9.74,26.23,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0594,,Blocked,0,
huggingface,241da111012c64e0e248e27bd7e971ab,1. Bundesliga,2015/2016,,3210365006212526869,716852235725165033,1,11,26,104.4,53.0,18.57,17.48,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0449,,Off T,0,
huggingface,5add40197a631a1925b21a59b9d0bf62,1. Bundesliga,2015/2016,,-3607351217002065859,369880954979622267,1,11,33,104.1,23.2,21.15,13.77,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0211,,Off T,0,
huggingface,cd0328e04cfe2a93c279c077c8b17bf0,1. Bundesliga,2015/2016,,9177819911629786846,7477519691979193237,1,11,26,117.6,42.2,2.98,105.71,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.6701,,Goal,1,
huggingface,5e1746b2246c40fcaebfc5575eaa291d,1. Bundesliga,2015/2016,,9177819911629786846,9201848814979166016,1,11,24,113.8,36.1,6.7,52.8,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.2185,,Saved to Post,0,
huggingface,0d37b329b256f1f2ea93e3d85aeccc1c,1. Bundesliga,2015/2016,,9177819911629786846,-4707558135673127930,1,11,58,110.6,40.1,8.6,46.1,,Head,Normal,indirect,Open Play,From Free Kick,0.1922,,Off T,0,
huggingface,fe31d7c163f2850a57c795b14fe42054,1. Bundesliga,2015/2016,,-3607351217002065859,118511090237671438,1,11,9,99.8,44.1,18.85,21.57,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0516,,Off T,0,
huggingface,6553a03bdab7a2f0cae8c2d2de3f8a4a,1. Bundesliga,2015/2016,,7873123807514034333,4366135488501353064,1,11,15,107.3,42.5,11.84,33.84,,Head,Normal,indirect,Open Play,From Free Kick,0.0298,,Off T,0,
huggingface,bed5f64c237f90f9b0be7a0f013d2f8f,1. Bundesliga,2015/2016,,7873123807514034333,200363977876450734,1,11,50,112.8,30.6,10.83,24.88,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0914,,Saved,0,
huggingface,5ac35b7ba9deba072951dea72d4b4b68,1. Bundesliga,2015/2016,,-3916061289001868728,-353814852589717900,1,11,55,109.5,44.7,10.52,35.83,,Head,Normal,indirect,Open Play,From Free Kick,0.0661,,Off T,0,
huggingface,eacb88cc3c7fe5b266fbaab6914bb143,1. Bundesliga,2015/2016,,-3607351217002065859,-3393411240313031341,1,12,31,100.3,58.4,24.65,12.5,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0126,,Off T,0,
huggingface,8198429c8eb6e906ff019fe3ad070919,1. Bundesliga,2015/2016,,9155697546158019564,-219307374239048516,1,12,46,110.7,28.3,13.67,19.74,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.1408,,Saved,0,
huggingface,233f4f44e819f2fc6f5d7590f4aed967,1. Bundesliga,2015/2016,,-8076855738834347335,5357248517409795501,1,12,46,103.4,46.4,16.27,23.84,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0708,,Off T,0,
huggingface,36ce89e9552da07ef5cb64f32aee7b5a,1. Bundesliga,2015/2016,,-3607351217002065859,-2511709178783959034,1,12,51,113.7,55.4,15.21,10.94,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0171,,Blocked,0,
huggingface,8236de2415f262c141d73b6c47a431fe,1. Bundesliga,2015/2016,,7873123807514034333,-3390097058766044669,1,12,2,116.6,33.2,6.95,33.05,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.2862,,Off T,0,
huggingface,6e10a6029ce93feb0b43de3c330fdf4b,1. Bundesliga,2015/2016,,-3607351217002065859,764789245688572593,1,12,33,113.8,23.3,16.29,9.35,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0151,,Off T,0,
huggingface,6549dc62b43f8fdd4cbde00b955ed569,1. Bundesliga,2015/2016,,-8076855738834347335,5231772126236425804,1,12,47,89.7,32.3,28.59,14.15,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0162,,Off T,0,
huggingface,7feb809bb2429a219d5791a93f293e19,1. Bundesliga,2015/2016,,-8076855738834347335,-1460270083055443545,1,12,59,108.7,33.8,11.79,31.05,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.1077,,Off T,0,
huggingface,c129448aea4e9320e7a3f70ce80343cf,1. Bundesliga,2015/2016,,-3607351217002065859,-3316630477149164891,1,12,26,97.3,47.7,21.92,18.01,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0393,,Off T,0,
huggingface,5a25a6a27924eb73866f975945ea4c78,1. Bundesliga,2015/2016,,-7441162076979990183,7246793271362566687,1,12,23,88.0,39.1,29.27,14.24,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0275,,Off T,0,
huggingface,1875c301b2a82a4330821da039f72b1e,1. Bundesliga,2015/2016,,-3916061289001868728,2386705467473855034,1,12,34,87.8,35.4,29.74,13.89,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0287,,Off T,0,
huggingface,ff6adcc9d33f24bd2183fbd5cba700c5,1. Bundesliga,2015/2016,,-7441162076979990183,-2826589297554821184,1,12,1,100.0,34.5,18.97,21.12,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0562,,Off T,0,
huggingface,ab52d7cb9feeaf43be184b4e4daa2387,1. Bundesliga,2015/2016,,9177819911629786846,-4707558135673127930,1,12,9,110.0,36.6,9.66,39.94,,Head,Normal,indirect,Open Play,From Free Kick,0.0677,,Wayward,0,
huggingface,926ca890a5958bfc199d83707fac6bc1,1. Bundesliga,2015/2016,,-2318988405098371308,-8587809549139254593,1,12,23,117.8,8.8,28.6,1.05,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0077,,Blocked,0,
huggingface,22e1166ff0ebfb4794f3f38521e54f51,1. Bundesliga,2015/2016,,-5372365488067446475,-2182839114932581474,1,12,16,111.3,58.9,19.03,9.48,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0107,,Saved,0,
huggingface,46e46a33003c9ff2271a8becd28f4f33,1. Bundesliga,2015/2016,,9155697546158019564,-5413330456362552735,1,13,59,111.5,37.2,8.18,46.7,,Head,Normal,indirect,Open Play,From Free Kick,0.1495,,Saved,0,
huggingface,75c02541d953233f5ca611c627e722cc,1. Bundesliga,2015/2016,,-2318988405098371308,-8587809549139254593,1,13,48,107.3,15.0,25.64,7.51,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0074,,Saved,0,
huggingface,7ca87114c7d897d32ddee252178c660a,1. Bundesliga,2015/2016,,-3916061289001868728,-353814852589717900,1,13,47,108.7,50.9,14.36,21.41,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.2691,,Saved,0,
huggingface,bfb25fd58d8303d994d6a506e922d6a8,1. Bundesliga,2015/2016,,-1742170709584215722,5522997527747594147,1,13,25,110.3,34.5,10.2,35.61,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.1481,,Off T,0,
huggingface,8083e9778867e05fe51712b50ae999b0,1. Bundesliga,2015/2016,,-1742170709584215722,5522997527747594147,1,13,24,109.1,36.7,10.41,37.49,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.0572,,Blocked,0,
huggingface,a2a7f45e32975a3ef4a4881d573b6458,1. Bundesliga,2015/2016,,7873123807514034333,-1086349705684784282,1,13,30,110.6,48.3,11.47,28.03,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.3396,,Saved,0,
huggingface,d55d3927c1cc1bc72983ea3afc106c10,1. Bundesliga,2015/2016,,-3916061289001868728,2386705467473855034,1,13,3,94.3,53.1,26.38,14.14,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0416,,Saved,0,
huggingface,dae83d575ac0865a9f6fc9ddcd325cae,1. Bundesliga,2015/2016,,-5297650355144055400,5381786753629389163,1,13,0,90.1,34.1,27.87,14.68,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0434,,Blocked,0,
huggingface,0e49e38c4aae42dfeb46c855decb1745,1. Bundesliga,2015/2016,,-8076855738834347335,-9118462413525317617,1,13,40,113.0,52.4,13.02,16.69,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.0645,,Blocked,0,
huggingface,007d773d8965bb987ead6284a9f21a19,1. Bundesliga,2015/2016,,-2318988405098371308,8530167200739207006,1,13,0,96.1,19.2,28.97,10.95,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0083,,Off T,0,
huggingface,0740b042f49acdc898fecf285d2cb3ea,1. Bundesliga,2015/2016,,313055823130605821,-7322793110470672428,1,13,19,94.0,20.2,29.88,11.18,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0079,,Off T,0,
huggingface,f9ddf6454e8aeec731cc875d70b4756c,1. Bundesliga,2015/2016,,2780786797556400176,8664063729398650522,1,13,36,101.8,59.3,24.26,11.95,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0101,,Off T,0,
huggingface,44cc6c29e2cd3410a7005d5e5ab36b18,1. Bundesliga,2015/2016,,-5297650355144055400,-8667398369223473747,1,13,55,101.8,29.1,19.4,18.54,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0821,,Saved,0,
huggingface,0d0ebab196adea9963b6db543fd7d507,1. Bundesliga,2015/2016,,313055823130605821,-1770092175149239208,1,13,17,94.1,37.1,23.83,17.35,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0644,,Blocked,0,
huggingface,3f307024c986463c1a1d79b8fee89792,1. Bundesliga,2015/2016,,7873123807514034333,6736387702079219868,1,13,31,102.8,34.8,16.43,24.15,,Head,Normal,indirect,Open Play,From Free Kick,0.1347,,Goal,1,
huggingface,37a171cc9d34485dafc2bde780f2a9cd,1. Bundesliga,2015/2016,,4332426948072143687,-5155872764820276371,1,13,33,98.0,29.3,22.37,16.81,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0239,,Off T,0,
